"filename", "language", "Dart", "JSON", "comment", "blank", "total"
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/homeBody/videosLibrary/presentation/manager/videos/videosStates.dart", "Dart", 13, 0, 0, 2, 15
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/homeBody/videosLibrary/presentation/views/components/videoCard.dart", "Dart", 140, 0, 1, 2, 143
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/homeBody/videosLibrary/presentation/views/components/videosList.dart", "Dart", 79, 0, 0, 5, 84
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/homeBody/videosLibrary/presentation/views/videosLibraryBody.dart", "Dart", 30, 0, 0, 2, 32
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/splash/presentation/views/splashView.dart", "Dart", 13, 0, 0, 3, 16
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/features/splash/presentation/views/widgets/splashViewBody.dart", "Dart", 85, 0, 2, 8, 95
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/generated/intl/messages_all.dart", "Dart", 48, 0, 10, 10, 68
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/generated/intl/messages_ar.dart", "Dart", 105, 0, 10, 7, 122
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/generated/intl/messages_en.dart", "Dart", 109, 0, 10, 7, 126
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/generated/l10n.dart", "Dart", 681, 0, 86, 93, 860
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/l10n/intl_ar.arb", "JSON", 0, 80, 0, 0, 80
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/l10n/intl_en.arb", "JSON", 0, 80, 0, 0, 80
"/Users/yahyajawad/Desktop/Contents/Flutter/baghdad_fair/lib/main.dart", "Dart", 46, 0, 1, 3, 50
"Total", "-", 8141, 160, 193, 681, 9175
